ensembl_gene_id	external_gene_id	refseq_mrna
ENSMUSG00000042286	Stab1	NM_138672
ENSMUSG00000017400	Stac2	NM_146028
ENSMUSG00000040287	Stac3	NM_177707
ENSMUSG00000037286	Stag1	NM_009282
ENSMUSG00000025862	Stag2	NM_021465
ENSMUSG00000025862	Stag2	NM_001077712
ENSMUSG00000024776	Stambpl1	NM_029682
ENSMUSG00000038781	Stap2	NM_145934
ENSMUSG00000031574	Star	NM_011485
ENSMUSG00000030688	Stard10	NM_019990
ENSMUSG00000016128	Stard13	NM_146258
ENSMUSG00000016128	Stard13	NM_001163493
ENSMUSG00000018167	Stard3	NM_021547
ENSMUSG00000003062	Stard3nl	NM_024270
ENSMUSG00000024378	Stard4	NM_133774
ENSMUSG00000046027	Stard5	NM_023377
ENSMUSG00000079608	Stard6	NM_029019
ENSMUSG00000027367	Stard7	NM_139308
ENSMUSG00000031216	Stard8	NM_199018
ENSMUSG00000026104	Stat1	NM_001205314
ENSMUSG00000026104	Stat1	NM_009283
ENSMUSG00000026104	Stat1	NM_001205313
ENSMUSG00000040033	Stat2	NM_019963
ENSMUSG00000004040	Stat3	NM_011486
ENSMUSG00000004040	Stat3	NM_213660
ENSMUSG00000004040	Stat3	NM_213659
ENSMUSG00000004043	Stat5a	NM_011488
ENSMUSG00000004043	Stat5a	NM_001164062
ENSMUSG00000020919	Stat5b	NM_001113563
ENSMUSG00000020919	Stat5b	NM_011489
ENSMUSG00000002147	Stat6	NM_009284
ENSMUSG00000039536	Stau1	NM_001109905
ENSMUSG00000039536	Stau1	NM_011490
ENSMUSG00000039536	Stau1	NM_001109906
ENSMUSG00000047963	Stbd1	NM_175096
ENSMUSG00000014813	Stc1	NM_009285
ENSMUSG00000020303	Stc2	NM_011491
ENSMUSG00000015652	Steap1	NM_027399
ENSMUSG00000015653	Steap2	NM_028734
ENSMUSG00000015653	Steap2	NM_001103157
ENSMUSG00000015653	Steap2	NM_001103156
ENSMUSG00000054905	Stfa3	NM_025288
ENSMUSG00000028718	Stil	NM_009185
ENSMUSG00000030987	Stim1	NM_009287
ENSMUSG00000039156	Stim2	NM_001081103
ENSMUSG00000024966	Stip1	NM_016737
ENSMUSG00000020272	Stk10	NM_009288
ENSMUSG00000003068	Stk11	NM_011492
ENSMUSG00000026213	Stk11ip	NM_027886
ENSMUSG00000026201	Stk16	NM_011494
ENSMUSG00000026094	Stk17b	NM_133810
ENSMUSG00000061207	Stk19	NM_019442
ENSMUSG00000063410	Stk24	NM_145465
ENSMUSG00000026277	Stk25	NM_021537
ENSMUSG00000022329	Stk3	NM_019635
ENSMUSG00000037885	Stk35	NM_183262
ENSMUSG00000037885	Stk35	NM_001038635
ENSMUSG00000033276	Stk36	NM_175031
ENSMUSG00000024006	Stk38	NM_134115
ENSMUSG00000001630	Stk38l	NM_172734
ENSMUSG00000027030	Stk39	NM_016866
ENSMUSG00000018209	Stk4	NM_021420
ENSMUSG00000042608	Stk40	NM_028800
ENSMUSG00000042608	Stk40	NM_001145827
ENSMUSG00000028832	Stmn1	NM_019641
ENSMUSG00000026880	Stom	NM_013515
ENSMUSG00000028455	Stoml2	NM_023231
ENSMUSG00000033855	Ston1	NM_029858
ENSMUSG00000020961	Ston2	NM_175367
ENSMUSG00000069631	Strada	NM_001252448
ENSMUSG00000069631	Strada	NM_028126
ENSMUSG00000069631	Strada	NM_001252449
ENSMUSG00000026027	Stradb	NM_172656
ENSMUSG00000030224	Strap	NM_011499
ENSMUSG00000026915	Strbp	NM_009261
ENSMUSG00000014601	Strip1	NM_153563
ENSMUSG00000024077	Strn	NM_011500
ENSMUSG00000020954	Strn3	NM_052973
ENSMUSG00000020954	Strn3	NM_001172098
ENSMUSG00000030374	Strn4	NM_001039878
ENSMUSG00000030374	Strn4	NM_133789
ENSMUSG00000032116	Stt3a	NM_008408
ENSMUSG00000032437	Stt3b	NM_024222
ENSMUSG00000039615	Stub1	NM_019719
ENSMUSG00000039232	Stx11	NM_001163591
ENSMUSG00000039232	Stx11	NM_001163590
ENSMUSG00000039232	Stx11	NM_029075
ENSMUSG00000028879	Stx12	NM_133887
ENSMUSG00000027522	Stx16	NM_001102424
ENSMUSG00000027522	Stx16	NM_172675
ENSMUSG00000027522	Stx16	NM_001102423
ENSMUSG00000027522	Stx16	NM_001102425
ENSMUSG00000061455	Stx17	NM_026343
ENSMUSG00000029125	Stx18	NM_026959
ENSMUSG00000007207	Stx1a	NM_016801
ENSMUSG00000030806	Stx1b	NM_024414
ENSMUSG00000029428	Stx2	NM_007941
ENSMUSG00000041488	Stx3	NM_001025307
ENSMUSG00000041488	Stx3	NM_011502
ENSMUSG00000041488	Stx3	NM_152220
ENSMUSG00000030805	Stx4a	NM_009294
ENSMUSG00000010110	Stx5a	NM_001167799
ENSMUSG00000010110	Stx5a	NM_019829
ENSMUSG00000026470	Stx6	NM_021433
ENSMUSG00000020903	Stx8	NM_018768
ENSMUSG00000026797	Stxbp1	NM_009295
ENSMUSG00000026797	Stxbp1	NM_001113569
ENSMUSG00000004626	Stxbp2	NM_011503
ENSMUSG00000027882	Stxbp3a	NM_011504
ENSMUSG00000020546	Stxbp4	NM_011505
ENSMUSG00000046314	Stxbp6	NM_144552
ENSMUSG00000032899	Styk1	NM_172891
ENSMUSG00000053205	Styx	NM_019637
ENSMUSG00000022205	Sub1	NM_011294
ENSMUSG00000022110	Sucla2	NM_011506
ENSMUSG00000052738	Suclg1	NM_019879
ENSMUSG00000061838	Suclg2	NM_011507
ENSMUSG00000040297	Suco	NM_172645
ENSMUSG00000066900	Suds3	NM_001122666
ENSMUSG00000066900	Suds3	NM_178622
ENSMUSG00000025231	Sufu	NM_001025391
ENSMUSG00000025231	Sufu	NM_015752
ENSMUSG00000011306	Sugp1	NM_027481
ENSMUSG00000006800	Sulf2	NM_028072
ENSMUSG00000006800	Sulf2	NM_001252579
ENSMUSG00000006800	Sulf2	NM_001252578
ENSMUSG00000003271	Sult2b1	NM_017465
ENSMUSG00000030101	Sumf1	NM_145937
ENSMUSG00000025538	Sumf2	NM_026445
ENSMUSG00000026021	Sumo1	NM_009460
ENSMUSG00000020738	Sumo2	NM_133354
ENSMUSG00000020265	Sumo3	NM_019929
ENSMUSG00000036817	Sun1	NM_024451
ENSMUSG00000036817	Sun1	NM_001256117
ENSMUSG00000036817	Sun1	NM_001256115
ENSMUSG00000036817	Sun1	NM_001256116
ENSMUSG00000036817	Sun1	NM_001256118
ENSMUSG00000049858	Suox	NM_173733
ENSMUSG00000035726	Supt16	NM_033618
ENSMUSG00000027751	Supt20	NM_019995
ENSMUSG00000020485	Supt4a	NM_009296
ENSMUSG00000003435	Supt5	NM_013676
ENSMUSG00000053134	Supt7l	NM_028150
ENSMUSG00000020079	Supv3l1	NM_181423
ENSMUSG00000038576	Susd4	NM_144796
ENSMUSG00000086596	Susd5	NM_001101510
ENSMUSG00000039231	Suv39h1	NM_011514
ENSMUSG00000026646	Suv39h2	NM_022724
ENSMUSG00000045098	Suv420h1	NM_144871
ENSMUSG00000045098	Suv420h1	NM_001167887
ENSMUSG00000045098	Suv420h1	NM_001167885
ENSMUSG00000045098	Suv420h1	NM_001167884
ENSMUSG00000045098	Suv420h1	NM_001167888
ENSMUSG00000045098	Suv420h1	NM_001167886
ENSMUSG00000045098	Suv420h1	NM_001167889
ENSMUSG00000059851	Suv420h2	NM_001115018
ENSMUSG00000059851	Suv420h2	NM_146177
ENSMUSG00000051111	Sv2c	NM_029210
ENSMUSG00000024236	Svil	NM_153153
ENSMUSG00000029830	Svopl	NM_177200
ENSMUSG00000031015	Swap70	NM_009302
ENSMUSG00000044627	Swi5	NM_175190
ENSMUSG00000051238	Swsap1	NM_025870
ENSMUSG00000052748	Swt1	NM_025819
ENSMUSG00000031357	Syap1	NM_025932
ENSMUSG00000022340	Sybu	NM_176998
ENSMUSG00000022340	Sybu	NM_001032727
ENSMUSG00000022340	Sybu	NM_178765
ENSMUSG00000027855	Sycp1	NM_011516
ENSMUSG00000020059	Sycp3	NM_011517
ENSMUSG00000032714	Syde1	NM_027875
ENSMUSG00000036863	Syde2	NM_001166064
ENSMUSG00000028821	Syf2	NM_026780
ENSMUSG00000021457	Syk	NM_001198977
ENSMUSG00000021457	Syk	NM_011518
ENSMUSG00000023118	Sympk	NM_026605
ENSMUSG00000037217	Syn1	NM_013680
ENSMUSG00000037217	Syn1	NM_001110780
ENSMUSG00000001333	Sync	NM_023485
ENSMUSG00000032423	Syncrip	NM_019796
ENSMUSG00000032423	Syncrip	NM_019666
ENSMUSG00000071234	Syndig1l	NM_001033334
ENSMUSG00000019769	Syne1	NM_001079686
ENSMUSG00000019769	Syne1	NM_022027
ENSMUSG00000048277	Syngr2	NM_009304
ENSMUSG00000022973	Synj1	NM_001164483
ENSMUSG00000023805	Synj2	NM_001113352
ENSMUSG00000023805	Synj2	NM_001113351
ENSMUSG00000023805	Synj2	NM_011523
ENSMUSG00000023805	Synj2	NM_001113353
ENSMUSG00000090935	Synj2bp	NM_025292
ENSMUSG00000030554	Synm	NM_201639
ENSMUSG00000030554	Synm	NM_183312
ENSMUSG00000030554	Synm	NM_207663
ENSMUSG00000020570	Sypl	NM_013635
ENSMUSG00000020570	Sypl	NM_198710
ENSMUSG00000045503	Sys1	NM_025575
ENSMUSG00000068923	Syt11	NM_018804
ENSMUSG00000049303	Syt12	NM_134164
ENSMUSG00000027220	Syt13	NM_030725
ENSMUSG00000041479	Syt15	NM_176931
ENSMUSG00000041479	Syt15	NM_181529
ENSMUSG00000058420	Syt17	NM_138649
ENSMUSG00000026452	Syt2	NM_009307
ENSMUSG00000027849	Syt6	NM_001276676
ENSMUSG00000027849	Syt6	NM_001276679
ENSMUSG00000027849	Syt6	NM_001276677
ENSMUSG00000027849	Syt6	NM_001276680
ENSMUSG00000027849	Syt6	NM_001276681
ENSMUSG00000027849	Syt6	NM_018800
ENSMUSG00000031098	Syt8	NM_018802
ENSMUSG00000028860	Sytl1	NM_031393
ENSMUSG00000030616	Sytl2	NM_001040085
ENSMUSG00000030616	Sytl2	NM_031394
ENSMUSG00000030616	Sytl2	NM_001040086
ENSMUSG00000031255	Sytl4	NM_013757
ENSMUSG00000024807	Syvn1	NM_028769
ENSMUSG00000024807	Syvn1	NM_001164709
ENSMUSG00000040842	Szrd1	NM_001277195
ENSMUSG00000040842	Szrd1	NM_001025608
ENSMUSG00000040842	Szrd1	NM_174996
ENSMUSG00000033253	Szt2	NM_198170
ENSMUSG00000035476	Tab3	NM_025729
ENSMUSG00000065954	Tacc1	NM_199323
ENSMUSG00000065954	Tacc1	NM_177089
ENSMUSG00000030852	Tacc2	NM_206856
ENSMUSG00000030852	Tacc2	NM_001004468
ENSMUSG00000030852	Tacc2	NM_021314
ENSMUSG00000037313	Tacc3	NM_001040435
ENSMUSG00000001983	Taco1	NM_027346
ENSMUSG00000030043	Tacr1	NM_009313
ENSMUSG00000026563	Tada1	NM_030245
ENSMUSG00000018651	Tada2a	NM_172562
ENSMUSG00000029196	Tada2b	NM_001170454
ENSMUSG00000048930	Tada3	NM_133932
ENSMUSG00000031314	Taf1	NM_001081008
ENSMUSG00000043866	Taf10	NM_020024
ENSMUSG00000024218	Taf11	NM_026836
ENSMUSG00000028899	Taf12	NM_025579
ENSMUSG00000048100	Taf13	NM_025444
ENSMUSG00000072258	Taf1a	NM_021466
ENSMUSG00000059669	Taf1b	NM_020614
ENSMUSG00000031832	Taf1c	NM_021441
ENSMUSG00000031939	Taf1d	NM_029248
ENSMUSG00000031939	Taf1d	NM_027261
ENSMUSG00000037343	Taf2	NM_001081288
ENSMUSG00000025782	Taf3	NM_027748
ENSMUSG00000039117	Taf4a	NM_001081092
ENSMUSG00000054321	Taf4b	NM_001100449
ENSMUSG00000025049	Taf5	NM_177342
ENSMUSG00000038697	Taf5l	NM_133966
ENSMUSG00000036980	Taf6	NM_009315
ENSMUSG00000003680	Taf6l	NM_146092
ENSMUSG00000003680	Taf6l	NM_001177798
ENSMUSG00000051316	Taf7	NM_175770
ENSMUSG00000023980	Taf8	NM_022015
ENSMUSG00000047242	Taf9b	NM_001001176
ENSMUSG00000047242	Taf9b	NM_001167988
ENSMUSG00000033450	Tagap	NM_145968
ENSMUSG00000052031	Tagap1	NM_147155
ENSMUSG00000032085	Tagln	NM_011526
ENSMUSG00000026547	Tagln2	NM_178598
ENSMUSG00000030316	Tamm41	NM_026894
ENSMUSG00000053580	Tanc2	NM_181071
ENSMUSG00000013539	Tango2	NM_138583
ENSMUSG00000041949	Tango6	NM_173037
ENSMUSG00000064289	Tank	NM_001164072
ENSMUSG00000064289	Tank	NM_011529
ENSMUSG00000064289	Tank	NM_001164071
ENSMUSG00000059981	Taok2	NM_001163774
ENSMUSG00000059981	Taok2	NM_001163775
ENSMUSG00000061288	Taok3	NM_001199685
ENSMUSG00000061288	Taok3	NM_001081308
ENSMUSG00000061288	Taok3	NM_183306
ENSMUSG00000037321	Tap1	NM_013683
ENSMUSG00000037321	Tap1	NM_001161730
ENSMUSG00000024339	Tap2	NM_011530
ENSMUSG00000024308	Tapbp	NM_009318
ENSMUSG00000024308	Tapbp	NM_001025313
ENSMUSG00000046985	Tapt1	NM_173764
ENSMUSG00000023051	Tarbp2	NM_001253795
ENSMUSG00000023051	Tarbp2	NM_009319
ENSMUSG00000041459	Tardbp	NM_145556
ENSMUSG00000041459	Tardbp	NM_001008546
ENSMUSG00000041459	Tardbp	NM_001008545
ENSMUSG00000041459	Tardbp	NM_001003899
ENSMUSG00000041459	Tardbp	NM_001003898
ENSMUSG00000022241	Tars	NM_033074
ENSMUSG00000030515	Tarsl2	NM_172310
ENSMUSG00000028950	Tas1r1	NM_031867
ENSMUSG00000029072	Tas1r3	NM_031872
ENSMUSG00000039033	Tasp1	NM_001159640
ENSMUSG00000039033	Tasp1	NM_175225
ENSMUSG00000039033	Tasp1	NM_001159641
ENSMUSG00000050891	Tatdn1	NM_175151
ENSMUSG00000056952	Tatdn2	NM_001033463
ENSMUSG00000026632	Tatdn3	NM_026895
ENSMUSG00000026632	Tatdn3	NM_001163421
ENSMUSG00000026632	Tatdn3	NM_001163422
ENSMUSG00000004535	Tax1bp1	NM_025816
ENSMUSG00000040158	Tax1bp3	NM_029564
ENSMUSG00000009995	Taz	NM_181516
ENSMUSG00000009995	Taz	NM_001173547
ENSMUSG00000009995	Taz	NM_001242615
ENSMUSG00000009995	Taz	NM_001242616
ENSMUSG00000020096	Tbata	NM_001017419
ENSMUSG00000020096	Tbata	NM_001017441
ENSMUSG00000020096	Tbata	NM_001017433
ENSMUSG00000020096	Tbata	NM_001017409
ENSMUSG00000020096	Tbata	NM_023064
ENSMUSG00000020096	Tbata	NM_001017407
ENSMUSG00000029174	Tbc1d1	NM_019636
ENSMUSG00000042492	Tbc1d10b	NM_144522
ENSMUSG00000048720	Tbc1d12	NM_145952
ENSMUSG00000029192	Tbc1d14	NM_133910
ENSMUSG00000029192	Tbc1d14	NM_001113362
ENSMUSG00000029192	Tbc1d14	NM_001113364
ENSMUSG00000020130	Tbc1d15	NM_025706
ENSMUSG00000039976	Tbc1d16	NM_172443
ENSMUSG00000038520	Tbc1d17	NM_001042655
ENSMUSG00000039178	Tbc1d19	NM_144517
ENSMUSG00000039813	Tbc1d2	NM_198664
ENSMUSG00000027465	Tbc1d20	NM_024196
ENSMUSG00000051864	Tbc1d22a	NM_145476
ENSMUSG00000042203	Tbc1d22b	NM_198647
ENSMUSG00000022749	Tbc1d23	NM_026254
ENSMUSG00000036473	Tbc1d24	NM_001163853
ENSMUSG00000036473	Tbc1d24	NM_001163852
ENSMUSG00000036473	Tbc1d24	NM_001163849
ENSMUSG00000036473	Tbc1d24	NM_001163848
ENSMUSG00000036473	Tbc1d24	NM_001163850
ENSMUSG00000036473	Tbc1d24	NM_001163847
ENSMUSG00000036473	Tbc1d24	NM_173186
ENSMUSG00000036473	Tbc1d24	NM_001163851
ENSMUSG00000039201	Tbc1d25	NM_172478
ENSMUSG00000039201	Tbc1d25	NM_001166437
ENSMUSG00000037410	Tbc1d2b	NM_194334
ENSMUSG00000052302	Tbc1d30	NM_029057
ENSMUSG00000033083	Tbc1d4	NM_001081278
ENSMUSG00000023923	Tbc1d5	NM_028162
ENSMUSG00000021368	Tbc1d7	NM_001252639
ENSMUSG00000021368	Tbc1d7	NM_001252640
ENSMUSG00000021368	Tbc1d7	NM_025935
ENSMUSG00000003134	Tbc1d8	NM_018775
ENSMUSG00000042473	Tbc1d8b	NM_001081499
ENSMUSG00000031709	Tbc1d9	NM_027758
ENSMUSG00000031709	Tbc1d9	NM_001111304
ENSMUSG00000036644	Tbc1d9b	NM_029745
ENSMUSG00000042043	Tbca	NM_009321
ENSMUSG00000006095	Tbcb	NM_025548
ENSMUSG00000004462	Tbccd1	NM_001081368
ENSMUSG00000039230	Tbcd	NM_029878
ENSMUSG00000039233	Tbce	NM_178337
ENSMUSG00000028030	Tbck	NM_001163455
ENSMUSG00000028030	Tbck	NM_173032
ENSMUSG00000020115	Tbk1	NM_019786
ENSMUSG00000038517	Tbkbp1	NM_198100
ENSMUSG00000025246	Tbl1x	NM_020601
ENSMUSG00000005374	Tbl2	NM_013763
ENSMUSG00000040688	Tbl3	NM_145396
ENSMUSG00000014767	Tbp	NM_013684
ENSMUSG00000071359	Tbpl1	NM_011603
ENSMUSG00000011114	Tbrg1	NM_025289
ENSMUSG00000000384	Tbrg4	NM_134011
ENSMUSG00000000384	Tbrg4	NM_001130457
ENSMUSG00000027868	Tbx15	NM_009323
ENSMUSG00000032419	Tbx18	NM_023814
ENSMUSG00000018263	Tbx5	NM_011537
ENSMUSG00000029925	Tbxas1	NM_011539
ENSMUSG00000020712	Tcam1	NM_029467
ENSMUSG00000033813	Tcea1	NM_011541
ENSMUSG00000033813	Tcea1	NM_001159750
ENSMUSG00000033813	Tcea1	NM_001159751
ENSMUSG00000059540	Tcea2	NM_009326
ENSMUSG00000001604	Tcea3	NM_011542
ENSMUSG00000049536	Tceal1	NM_146236
ENSMUSG00000051579	Tceal8	NM_025703
ENSMUSG00000051579	Tceal8	NM_001168578
ENSMUSG00000051224	Tceanc	NM_001007577
ENSMUSG00000055839	Tceb2	NM_026305
ENSMUSG00000028668	Tceb3	NM_013736
ENSMUSG00000024498	Tcerg1	NM_001039474
ENSMUSG00000041852	Tcf20	NM_013836
ENSMUSG00000041852	Tcf20	NM_001114140
ENSMUSG00000020167	Tcf3	NM_001164150
ENSMUSG00000020167	Tcf3	NM_001164151
ENSMUSG00000020167	Tcf3	NM_001164153
ENSMUSG00000020167	Tcf3	NM_011548
ENSMUSG00000020167	Tcf3	NM_001164149
ENSMUSG00000020167	Tcf3	NM_001164147
ENSMUSG00000020167	Tcf3	NM_001164148
ENSMUSG00000020167	Tcf3	NM_001164152
ENSMUSG00000053477	Tcf4	NM_013685
ENSMUSG00000053477	Tcf4	NM_001083967
ENSMUSG00000000782	Tcf7	NM_009331
ENSMUSG00000055799	Tcf7l1	NM_009332
ENSMUSG00000055799	Tcf7l1	NM_001079822
ENSMUSG00000024985	Tcf7l2	NM_001142921
ENSMUSG00000024985	Tcf7l2	NM_001142923
ENSMUSG00000024985	Tcf7l2	NM_001142920
ENSMUSG00000024985	Tcf7l2	NM_001142918
ENSMUSG00000024985	Tcf7l2	NM_001142919
ENSMUSG00000024985	Tcf7l2	NM_001142924
ENSMUSG00000024985	Tcf7l2	NM_001142922
ENSMUSG00000024985	Tcf7l2	NM_009333
ENSMUSG00000001750	Tcirg1	NM_016921
ENSMUSG00000001750	Tcirg1	NM_001167784
ENSMUSG00000001750	Tcirg1	NM_001136091
ENSMUSG00000020432	Tcn2	NM_015749
ENSMUSG00000020432	Tcn2	NM_001130459
ENSMUSG00000020432	Tcn2	NM_001130458
ENSMUSG00000068039	Tcp1	NM_013686
ENSMUSG00000027175	Tcp11l1	NM_177190
ENSMUSG00000096284	Tcstv1	NM_018756
ENSMUSG00000039461	Tcta	NM_133986
ENSMUSG00000038347	Tcte2	NM_022311
ENSMUSG00000014075	Tctex1d2	NM_025329
ENSMUSG00000047671	Tctex1d4	NM_175030
ENSMUSG00000038593	Tctn1	NM_001039153
ENSMUSG00000029386	Tctn2	NM_026486
ENSMUSG00000025008	Tctn3	NM_026260
ENSMUSG00000021177	Tdp1	NM_028354
ENSMUSG00000035958	Tdp2	NM_019551
ENSMUSG00000060256	Tdpoz4	NM_001177694
ENSMUSG00000060256	Tdpoz4	NM_207272
ENSMUSG00000094163	Tdpoz5	NM_207273
ENSMUSG00000035517	Tdrd7	NM_146142
ENSMUSG00000055320	Tead1	NM_001166584
ENSMUSG00000055320	Tead1	NM_009346
ENSMUSG00000055320	Tead1	NM_001166585
ENSMUSG00000030796	Tead2	NM_011565
ENSMUSG00000002249	Tead3	NM_001204156
ENSMUSG00000002249	Tead3	NM_001098226
ENSMUSG00000002249	Tead3	NM_011566
ENSMUSG00000030353	Tead4	NM_011567
ENSMUSG00000030353	Tead4	NM_001080979
ENSMUSG00000029217	Tec	NM_001113460
ENSMUSG00000029217	Tec	NM_001113464
ENSMUSG00000029217	Tec	NM_001113461
ENSMUSG00000066621	Tecpr1	NM_027410
ENSMUSG00000021275	Tecpr2	NM_001081057
ENSMUSG00000031708	Tecr	NM_134118
ENSMUSG00000031708	Tecr	NM_027179
ENSMUSG00000022389	Tef	NM_153484
ENSMUSG00000022389	Tef	NM_017376
ENSMUSG00000024170	Telo2	NM_001163661
ENSMUSG00000024170	Telo2	NM_027880
ENSMUSG00000020778	Ten1	NM_027107
ENSMUSG00000037003	Tenc1	NM_153533
ENSMUSG00000048078	Tenm4	NM_011858
ENSMUSG00000006281	Tep1	NM_009351
ENSMUSG00000090206	Tepp	NM_028532
ENSMUSG00000090206	Tepp	NM_199455
ENSMUSG00000031921	Terf2	NM_009353
ENSMUSG00000031921	Terf2	NM_001083118
ENSMUSG00000033430	Terf2ip	NM_020584
ENSMUSG00000029552	Tes	NM_207176
ENSMUSG00000028458	Tesk1	NM_011571
ENSMUSG00000033985	Tesk2	NM_146151
ENSMUSG00000040943	Tet2	NM_001040400
ENSMUSG00000028345	Tex10	NM_172304
ENSMUSG00000009628	Tex15	NM_031374
ENSMUSG00000040548	Tex2	NM_198292
ENSMUSG00000014748	Tex261	NM_009357
ENSMUSG00000040813	Tex264	NM_001081654
ENSMUSG00000040813	Tex264	NM_011573
ENSMUSG00000026049	Tex30	NM_029368
ENSMUSG00000003923	Tfam	NM_009360
ENSMUSG00000021359	Tfap2a	NM_011547
ENSMUSG00000021359	Tfap2a	NM_001122948
ENSMUSG00000005718	Tfap4	NM_031182
ENSMUSG00000036983	Tfb1m	NM_146074
ENSMUSG00000026492	Tfb2m	NM_008249
ENSMUSG00000009733	Tfcp2	NM_033476
ENSMUSG00000038482	Tfdp1	NM_009361
ENSMUSG00000032411	Tfdp2	NM_178667
ENSMUSG00000032411	Tfdp2	NM_001184706
ENSMUSG00000032411	Tfdp2	NM_001184709
ENSMUSG00000032411	Tfdp2	NM_001184711
ENSMUSG00000032411	Tfdp2	NM_001184710
ENSMUSG00000032411	Tfdp2	NM_001184708
ENSMUSG00000000134	Tfe3	NM_172472
ENSMUSG00000000134	Tfe3	NM_001271491
ENSMUSG00000000134	Tfe3	NM_001105196
ENSMUSG00000000134	Tfe3	NM_001271489
ENSMUSG00000000134	Tfe3	NM_001271490
ENSMUSG00000000134	Tfe3	NM_001105197
ENSMUSG00000023990	Tfeb	NM_001161722
ENSMUSG00000023990	Tfeb	NM_001161723
ENSMUSG00000023990	Tfeb	NM_011549
ENSMUSG00000022757	Tfg	NM_001252443
ENSMUSG00000022757	Tfg	NM_019678
ENSMUSG00000029345	Tfip11	NM_018783
ENSMUSG00000027082	Tfpi	NM_001177320
ENSMUSG00000027082	Tfpi	NM_001177319
ENSMUSG00000027082	Tfpi	NM_011576
ENSMUSG00000006335	Tfpt	NM_023524
ENSMUSG00000022797	Tfrc	NM_011638
ENSMUSG00000022130	Tgds	NM_029578
ENSMUSG00000029999	Tgfa	NM_031199
ENSMUSG00000002603	Tgfb1	NM_011577
ENSMUSG00000039239	Tgfb2	NM_009367
ENSMUSG00000021253	Tgfb3	NM_009368
ENSMUSG00000007613	Tgfbr1	NM_009370
ENSMUSG00000032440	Tgfbr2	NM_009371
ENSMUSG00000032440	Tgfbr2	NM_029575
ENSMUSG00000029287	Tgfbr3	NM_011578
ENSMUSG00000070939	Tgfbrap1	NM_001013025
ENSMUSG00000047407	Tgif1	NM_009372
ENSMUSG00000047407	Tgif1	NM_001164075
ENSMUSG00000047407	Tgif1	NM_001164074
ENSMUSG00000047407	Tgif1	NM_001164076
ENSMUSG00000056429	Tgoln1	NM_009443
ENSMUSG00000028233	Tgs1	NM_054089
ENSMUSG00000078922	Tgtp1	NM_011579
ENSMUSG00000078921	Tgtp2	NM_001145164
ENSMUSG00000024251	Thada	NM_183021
ENSMUSG00000037214	Thap1	NM_199042
ENSMUSG00000036442	Thap11	NM_021513
ENSMUSG00000020137	Thap2	NM_025780
ENSMUSG00000039759	Thap3	NM_175152
ENSMUSG00000039759	Thap3	NM_001145929
ENSMUSG00000026279	Thap4	NM_025920
ENSMUSG00000022760	Thap7	NM_026909
ENSMUSG00000040152	Thbs1	NM_011580
ENSMUSG00000023885	Thbs2	NM_011581
ENSMUSG00000028145	Them4	NM_029431
ENSMUSG00000056665	Them6	NM_198607
ENSMUSG00000037731	Themis2	NM_001033308
ENSMUSG00000011254	Thg1l	NM_001080969
ENSMUSG00000048550	Thnsl1	NM_177588
ENSMUSG00000048550	Thnsl1	NM_001001297
ENSMUSG00000054474	Thnsl2	NM_001033929
ENSMUSG00000054474	Thnsl2	NM_178413
ENSMUSG00000024287	Thoc1	NM_153552
ENSMUSG00000037475	Thoc2	NM_001033422
ENSMUSG00000025872	Thoc3	NM_028597
ENSMUSG00000041319	Thoc6	NM_001008425
ENSMUSG00000004929	Thop1	NM_022653
ENSMUSG00000022847	Thpo	NM_001173505
ENSMUSG00000022847	Thpo	NM_009379
ENSMUSG00000058756	Thra	NM_178060
ENSMUSG00000043962	Thrap3	NM_146153
ENSMUSG00000021779	Thrb	NM_009380
ENSMUSG00000021779	Thrb	NM_001113417
ENSMUSG00000031480	Thsd1	NM_001205253
ENSMUSG00000031480	Thsd1	NM_019576
ENSMUSG00000032625	Thsd7a	NM_001164805
ENSMUSG00000045691	Thtpa	NM_153083
ENSMUSG00000030942	Thumpd1	NM_145585
ENSMUSG00000024246	Thumpd2	NM_028138
ENSMUSG00000030264	Thumpd3	NM_008188
ENSMUSG00000032011	Thy1	NM_009382
ENSMUSG00000035443	Thyn1	NM_144543
ENSMUSG00000071337	Tia1	NM_011585
ENSMUSG00000071337	Tia1	NM_001164078
ENSMUSG00000071337	Tia1	NM_001164079
ENSMUSG00000030846	Tial1	NM_009383
ENSMUSG00000002489	Tiam1	NM_001145887
ENSMUSG00000002489	Tiam1	NM_001145886
ENSMUSG00000002489	Tiam1	NM_009384
ENSMUSG00000023800	Tiam2	NM_001122998
ENSMUSG00000023800	Tiam2	NM_011878
ENSMUSG00000047123	Ticam1	NM_174989
ENSMUSG00000046591	Ticrr	NM_029835
ENSMUSG00000046688	Tifa	NM_145133
ENSMUSG00000049232	Tigd2	NM_001081145
ENSMUSG00000044390	Tigd3	NM_198634
ENSMUSG00000071552	Tigit	NM_001146325
ENSMUSG00000039994	Timeless	NM_001164080
ENSMUSG00000039994	Timeless	NM_001164081
ENSMUSG00000039994	Timeless	NM_001136082
ENSMUSG00000039994	Timeless	NM_011589
ENSMUSG00000027076	Timm10	NM_013899
ENSMUSG00000089847	Timm10b	NM_019502
ENSMUSG00000020219	Timm13	NM_013895
ENSMUSG00000062580	Timm17a	NM_011590
